epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.06051414087071941,0.04663822618936926,0.011905603657183536,0.048903731698963185
0,0.05215451992176353,0.04324742248918644,0.011688499904407186,0.05000711611424402
0,0.05004971918335893,0.042148233848662786,0.011161247666821385,0.04531522951885524
0,0.04841315202525891,0.0411109088467102,0.011135946498427814,0.04526019461737016
0,0.04725615422134177,0.04071680627447374,0.010722720203101391,0.04325679026937602
0,0.046068401447249774,0.04005949257468918,0.010775111514892114,0.04584664579099106
0,0.044946490496206255,0.039473515728697464,0.010821432507620472,0.04661689700433476
0,0.04366048290628799,0.03870793228521742,0.010014623632009343,0.04250032361694548
0,0.04254329466580396,0.03798541916314815,0.009959660210319092,0.042009432657109394
0,0.04248732544450625,0.03812622656247077,0.00991277092297038,0.04274200503957067
0,0.03901002731052835,0.03672784609502474,0.009303647251247011,0.04024238570859219
0,0.03811945638188181,0.0362678287641206,0.009239007570644324,0.038320858776395635
0,0.03806364908180245,0.0363810366051602,0.009442518665557894,0.0404180657429977
0,0.037118378142883705,0.035605835274019816,0.008952847974789898,0.03868927157980114
0,0.037418367633467425,0.03481728897243253,0.008911029400838844,0.038541125861361714
0,0.03709449194589002,0.034655418174992965,0.008890768852081834,0.03763544584148981
0,0.03669458496048912,0.034328138703271976,0.008646412813484189,0.03809227816038675
0,0.036275548870073775,0.03411997392273134,0.008496290163357552,0.03808592820523349
0,0.03626052584509035,0.0340298709444129,0.009046498736023723,0.04122177174322892
0,0.03592649449610912,0.03388597269821724,0.008506810549076335,0.03694938294006642
0,0.03563028071354626,0.033647429012654745,0.008405800322017511,0.03658523267141322
0,0.03571942704332223,0.03373856415981081,0.008288665132685476,0.03789053285568066
0,0.0357682458546221,0.03371259540024266,0.00871021018670936,0.03889184931337215
0,0.03442172914954781,0.032679806015154265,0.008410864049138564,0.03776812987393178
0,0.036485842172724374,0.03658043283753557,0.008692735764194204,0.0380440560708419
0,0.036322680069757717,0.03688426478976616,0.008694684682150077,0.03940890290749105
0,0.036081641817436914,0.036520716456085504,0.008752887951503535,0.04149683388474522
0,0.03584358656713532,0.036368399663966135,0.008537951857285913,0.03994558614159542
0,0.035521560054773284,0.03609524048906618,0.008673667965915718,0.039241245434502976
0,0.035351420407037135,0.03617880811134288,0.008033889044070559,0.036844152833415564
0,0.03523600147187563,0.03603951559676166,0.008878121260886733,0.042724713486808986
0,0.03520450690539126,0.03597382770495992,0.008013385567469684,0.03732267984966444
0,0.03511174541889507,0.03618842465042024,0.007939199007195415,0.036983417991409355
0,0.03511457148452695,0.03614891470178037,0.008426254915964552,0.0382748343831414
0,0.03500866670929905,0.03623426492041135,0.00809924342098722,0.03655874617966764
0,0.03461808231586571,0.035897737750960265,0.007940035189582402,0.03767535851748657
0,0.034895498953751894,0.03606456339162568,0.0080976403000521,0.03757398983211079
0,0.034408874024030416,0.03583276518862103,0.008457958222241673,0.0394929528941749
0,0.03497353650356434,0.03616250438544692,0.008201916931311929,0.03740417438536323
0,0.03427940575206382,0.035194365144604965,0.008273714475556939,0.037697456475667385
0,0.034284266630155415,0.0352755123856122,0.007805783791087287,0.036239743651425876
0,0.034268838350681965,0.03539715646319487,0.007825399382945276,0.037147539895050895
0,0.03360642976063466,0.03461124914668461,0.007716310970069118,0.0369343242403982
0,0.03360216375411313,0.03465911078968087,0.007821281120342657,0.036579084344937056
0,0.0335520372999443,0.03465874707025259,0.008077467709755417,0.03761533060989222
0,0.03394783844763841,0.03490951488654432,0.008439321499598031,0.04309724853132465
0,0.029475428116497678,0.03197157476608572,0.007413563115173278,0.0329247404329007
0,0.03474865326905009,0.034693787831375215,0.007775712324402139,0.03633217507133092
0,0.03491156109038253,0.034955143147478565,0.00820639979589843,0.037198791175062626
0,0.03427686039529014,0.03546744718783842,0.007817784742770029,0.03645211160252446
0,0.034572837773530395,0.034632690443741156,0.008406859185293419,0.038206943245538395
0,0.034768103897851475,0.03466390053286338,0.007842216180750188,0.036042351337792336
0,0.03445629427393597,0.0345214432440715,0.008087716978427703,0.03793850826385959
0,0.03485520183801059,0.03487660941967678,0.007702882558982996,0.03504712540355334
0,0.03465007640163503,0.03466865414222059,0.007597220755598408,0.035993380037946304
0,0.034024710612117745,0.034265533416313665,0.007599425455104697,0.035340788610556666
0,0.03399652477618122,0.03418338636624647,0.007563842417296794,0.03565918997067372
0,0.03421990711847377,0.03425912815282783,0.007852469923506114,0.03704798269191238
0,0.03443483272729288,0.034622344636796004,0.008110640099919507,0.036558642920892365
0,0.03384800970289011,0.034184050490209845,0.007694395611485471,0.03429784768664838
0,0.0341105314485597,0.034333693377965095,0.008101536382553919,0.038133996342172766
0,0.03430449269754009,0.034333668244511215,0.0077946204147035045,0.03841201736749963
0,0.03419583048438505,0.03429142391503281,0.007507014400728018,0.03519535844936451
0,0.03368081657543193,0.03388327967335777,0.007829496977288113,0.035763147748877316
0,0.03383803624490068,0.03402340908533733,0.00763761049156716,0.035122191129732035
0,0.03396870149819914,0.034024033170687584,0.0077390762851019205,0.036681652826571834
0,0.033630824913679115,0.03394547757400009,0.008104258394886233,0.037390975460759326
0,0.033902804854989,0.034045257485589134,0.007837298037904507,0.03579123372226602
